Date,Open,High,Low,Volume,Close
19-06-2019,45.021999,45.554001,44.212002,32875500,45.285999
20-06-2019,44.599998,45.380001,43.27,59317500,43.924
21-06-2019,43.243999,44.436001,43.099998,41010500,44.372002
24-06-2019,44.647999,45.172001,44.203999,28754000,44.728001
25-06-2019,44.877998,45.068001,43.897999,30910500,43.952
26-06-2019,44.062,45.445999,43.619999,42536000,43.854
27-06-2019,43.889999,44.580002,43.470001,31698500,44.568001
28-06-2019,44.198002,45.034,44.16,34257000,44.692001
01-07-2019,46.042,46.619999,45.256001,41067000,45.433998
02-07-2019,45.778,45.830002,44.444,46295000,44.91
03-07-2019,47.877998,48.313999,46.902,71005500,46.98
05-07-2019,46.914001,47.09,46.16,35328500,46.619999
08-07-2019,46.248001,46.450001,45.731998,29402500,46.068001
09-07-2019,45.793999,46.200001,45.456001,30954000,46.012001
10-07-2019,46.830002,47.787998,46.627998,45728500,47.784
11-07-2019,47.627998,48.299999,47.16,37572000,47.720001
12-07-2019,47.950001,49.076,47.942001,46002500,49.015999
15-07-2019,49.599998,50.883999,48.972,55000500,50.700001
16-07-2019,49.860001,50.706001,49.585999,40745000,50.476002
17-07-2019,51.133999,51.661999,50.669998,48823500,50.972
18-07-2019,51.009998,51.150002,50.377998,23793000,50.708
19-07-2019,51.138,51.992001,50.924,35242000,51.636002
22-07-2019,51.75,52.43,50.838001,34212000,51.136002
23-07-2019,51.341999,52.096001,50.900002,25115500,52.034
24-07-2019,51.834,53.214001,51.632,55364000,52.976002
25-07-2019,46.700001,46.900002,45.110001,112091500,45.764
26-07-2019,45.383999,46.051998,44.450001,50138500,45.608002
29-07-2019,45.417999,47.188,45.206001,46366500,47.153999
30-07-2019,46.580002,48.672001,46.436001,40545000,48.452
31-07-2019,48.599998,49.335999,47.330002,45891000,48.321999
01-08-2019,48.529999,48.902,46.354,41297500,46.77
02-08-2019,46.27,47.254002,45.846001,30682500,46.868
05-08-2019,45.919998,46.273998,45.155998,35141500,45.664001
06-08-2019,46.375999,46.5,45.150002,27821000,46.150002
07-08-2019,45.299999,46.714001,45.16,23882500,46.683998
08-08-2019,46.889999,47.959999,46.529999,26371500,47.66
09-08-2019,47.209999,47.792,46.762001,19491000,47.001999
12-08-2019,46.598,47.153999,45.75,23319500,45.801998
13-08-2019,45.762001,47.200001,45.509998,24240500,47
14-08-2019,46.242001,46.299999,43.338001,47813000,43.924
15-08-2019,44.172001,44.312,42.310001,40798000,43.127998
16-08-2019,43.332001,44.448002,43.203999,25492500,43.987999
19-08-2019,44.841999,45.566002,44.34,26548000,45.366001
20-08-2019,45.523998,45.818001,44.908001,20626000,45.172001
21-08-2019,44.402,44.644001,43.52,38971500,44.166
22-08-2019,44.560001,45.080002,43.644001,32795000,44.43
23-08-2019,43.993999,44.234001,42.200001,42693000,42.279999
26-08-2019,42.720001,43.004002,42.307999,25259500,43
27-08-2019,43.147999,43.759998,42.405998,27081000,42.816002
28-08-2019,42.737999,43.450001,42.462002,16127500,43.118
29-08-2019,43.799999,44.68,43.599998,25897500,44.341999
30-08-2019,45.830002,46.487999,44.841999,46603000,45.122002
03-09-2019,44.816002,45.790001,44.632,26770500,45.001999
04-09-2019,45.377998,45.692001,43.841999,28805000,44.136002
05-09-2019,44.5,45.959999,44.169998,36976500,45.916
06-09-2019,45.439999,45.928001,45.034,20947000,45.490002
09-09-2019,46,46.751999,45.846001,24013500,46.358002
10-09-2019,46.16,47.108002,45.787998,24418500,47.108002
11-09-2019,47.476002,49.633999,47.200001,50214000,49.419998
12-09-2019,49.540001,50.700001,48.880001,42906000,49.174
13-09-2019,49.391998,49.689999,48.973999,26565500,49.040001
16-09-2019,49.200001,49.486,48.234001,23640500,48.562
17-09-2019,48.493999,49.119999,48.074001,19327000,48.958
18-09-2019,49,49.633999,48.473999,20851000,48.698002
19-09-2019,49.200001,49.588001,48.967999,23979000,49.32
20-09-2019,49.298,49.389999,47.632,31765000,48.124001
23-09-2019,48,49.035999,47.844002,21701000,48.245998
24-09-2019,48.304001,48.397999,44.521999,64457500,44.641998
25-09-2019,44.911999,45.796001,43.672001,47135500,45.740002
26-09-2019,46.132,48.661999,45.48,59422500,48.512001
27-09-2019,48.439999,49.742001,47.745998,55582000,48.425999
30-09-2019,48.599998,48.796001,47.222,29399000,48.174
01-10-2019,48.299999,49.189999,47.826,30813000,48.938
02-10-2019,48.658001,48.93,47.886002,28157000,48.625999
03-10-2019,46.372002,46.896,44.855999,75422500,46.605999
04-10-2019,46.321999,46.956001,45.613998,39975000,46.285999
07-10-2019,45.959999,47.712002,45.709999,40321000,47.543999
08-10-2019,47.174,48.787998,46.900002,43391000,48.009998
09-10-2019,48.264,49.459999,48.130001,34472000,48.905998
10-10-2019,49.056,49.855999,48.316002,31416500,48.948002
11-10-2019,49.43,50.216,49.362,42377000,49.577999
14-10-2019,49.580002,51.709999,49.425999,51025000,51.391998
15-10-2019,51.540001,52,50.824001,32164000,51.577999
16-10-2019,51.478001,52.419998,51.383999,33420500,51.950001
17-10-2019,52.5,52.956001,52.034,23846500,52.394001
18-10-2019,52.139999,52.560001,51.02,28749000,51.389999
21-10-2019,51.666,51.900002,50.035999,25101500,50.700001
22-10-2019,50.863998,51.666,50.169998,23004000,51.116001
23-10-2019,50.900002,51.228001,50.27,26305500,50.936001
24-10-2019,59.674,60.986,57.84,148604500,59.936001
25-10-2019,59.543999,66,59.222,150030500,65.625999
28-10-2019,65.508003,68.167999,64.519997,94351500,65.542
29-10-2019,63.998001,64.860001,62.950001,63421500,63.243999
30-10-2019,62.599998,63.757999,61.993999,48209000,63.001999
31-10-2019,62.619999,63.799999,62.599998,25335000,62.984001
01-11-2019,63.264,63.296001,61.959999,31919500,62.661999
04-11-2019,62.959999,64.388,61.852001,43935000,63.493999
05-11-2019,63.924,64.702003,63.223999,34717000,63.444
06-11-2019,63.599998,65.344002,62.900002,39704500,65.316002
07-11-2019,65.828003,68.300003,65.603996,72336500,67.108002
08-11-2019,66.900002,67.491997,66.5,30346000,67.428001
11-11-2019,68.790001,69.837997,68.400002,49933500,69.017998
12-11-2019,69.379997,70.073997,68.807999,36797000,69.986
13-11-2019,71,71.265999,69.036003,42100500,69.222
14-11-2019,69.222,70.767998,68.582001,32324500,69.870003
15-11-2019,70.127998,70.559998,69.671997,24045000,70.433998
18-11-2019,70.584,70.629997,69.220001,22002000,69.998001
19-11-2019,70.349998,71.998001,69.559998,38624000,71.903999
20-11-2019,72,72.239998,69.914001,33625500,70.444
21-11-2019,70.902,72.167999,70.800003,30550000,70.966003
22-11-2019,68.031998,68.199997,66,84353000,66.608002
25-11-2019,68.863998,68.914001,66.891998,61697500,67.267998
26-11-2019,67.054001,67.099998,65.419998,39737000,65.783997
27-11-2019,66.223999,66.786003,65.713997,27778000,66.258003
29-11-2019,66.222,66.251999,65.5,12328000,65.987999
02-12-2019,65.879997,67.276001,65.737999,30372500,66.973999
03-12-2019,66.524002,67.582001,66.438004,32868500,67.239998
04-12-2019,67.550003,67.571999,66.57,27665000,66.606003
05-12-2019,66.566002,66.884003,65.449997,18623000,66.073997
06-12-2019,67,67.772003,66.954002,38062000,67.178001
09-12-2019,67.318001,68.889999,67.015999,45115500,67.905998
10-12-2019,67.991997,70.146004,67.862,44141500,69.767998
11-12-2019,70.375999,71.438004,70.218002,34489000,70.540001
12-12-2019,70.984001,72.547997,70.646004,38819500,71.935997
13-12-2019,72.209999,73.042,70.928001,32854500,71.678001
16-12-2019,72.510002,76.722,72.5,90871000,76.300003
17-12-2019,75.797997,77.099998,75.18,42484000,75.797997
18-12-2019,76.125999,79.043999,76.115997,70605000,78.629997
19-12-2019,79.463997,81.370003,79.300003,90535500,80.807999
20-12-2019,82.057999,82.599998,80.038002,73763500,81.117996
23-12-2019,82.356003,84.402,82,66598000,83.844002
24-12-2019,83.671997,85.094002,82.538002,40273500,85.050003
26-12-2019,85.582001,86.695999,85.269997,53169500,86.188004
27-12-2019,87,87.061996,85.222,49728500,86.075996
30-12-2019,85.758003,85.800003,81.851997,62932000,82.940002
31-12-2019,81,84.258003,80.416,51428500,83.666
02-01-2020,84.900002,86.139999,84.342003,47660500,86.052002
03-01-2020,88.099998,90.800003,87.384003,88892500,88.601997
06-01-2020,88.094002,90.311996,88,50665000,90.307999
07-01-2020,92.279999,94.325996,90.671997,89410500,93.811996
08-01-2020,94.739998,99.697998,93.646004,155721500,98.428001
09-01-2020,99.419998,99.760002,94.573997,142202000,96.267998
10-01-2020,96.358002,96.987999,94.739998,64797500,95.629997
13-01-2020,98.699997,105.125999,98.400002,132588000,104.972
14-01-2020,108.851997,109.482002,104.980003,144981000,107.584
15-01-2020,105.952003,107.568001,103.358002,86844000,103.699997
16-01-2020,98.75,102.891998,98.433998,108683500,102.697998
17-01-2020,101.522003,103.134003,100.632004,68145500,102.099998
21-01-2020,106.050003,109.716003,105.681999,89017500,109.440002
22-01-2020,114.377998,118.900002,111.82,156845000,113.912003
23-01-2020,112.849998,116.400002,111.120003,98255000,114.440002
24-01-2020,114.125999,114.772003,110.851997,71768000,112.963997
27-01-2020,108.398003,112.888,107.856003,68040500,111.603996
28-01-2020,113.697998,115.362,111.615997,58942500,113.379997
29-01-2020,115.138,117.959999,113.486,89007500,116.197998
30-01-2020,126.484001,130.175995,123.599998,145028500,128.162003
31-01-2020,128,130.600006,126.503998,78596500,130.113998
03-02-2020,134.738007,157.227997,134.703995,235325000,156
04-02-2020,176.591995,193.798004,166.776001,304694000,177.412003
05-02-2020,164.651993,169.195999,140.822006,242119000,146.940002
06-02-2020,139.983994,159.166,137.399994,199404000,149.792007
07-02-2020,146.110001,153.949997,146,85317500,149.613998
10-02-2020,160,163.998001,150.479996,123446000,154.255997
11-02-2020,153.757996,156.701996,151.600006,58487500,154.876007
12-02-2020,155.574005,157.949997,152.673996,60112500,153.457993
13-02-2020,148.367996,163.600006,147,131446500,160.800003
14-02-2020,157.444,162.593994,157.100006,78468500,160.005997
18-02-2020,168.320007,172,166.472,81908500,171.679993
19-02-2020,184.699997,188.955994,180.203995,127115000,183.483994
20-02-2020,182.389999,182.399994,171.988007,88174500,179.882004
21-02-2020,181.395996,182.612,176.089996,71574000,180.199997
24-02-2020,167.800003,172.699997,164.440002,75961000,166.757996
25-02-2020,169.800003,171.320007,157.399994,86452500,159.981995
26-02-2020,156.5,162.662003,155.222,70427500,155.759995
27-02-2020,146,147.953995,133.800003,121386000,135.800003
28-02-2020,125.940002,138.104004,122.304001,121114500,133.598007
02-03-2020,142.251999,148.738007,137.334,100975000,148.723999
03-03-2020,161,161.395996,143.222,128920000,149.102005
04-03-2020,152.792007,153.304001,144.945999,75245000,149.899994
05-03-2020,144.753998,149.149994,143.613998,54263500,144.908005
06-03-2020,138,141.399994,136.854004,63314500,140.695999
09-03-2020,121.078003,132.600006,121,85368500,121.599998
10-03-2020,131.886002,133.600006,121.599998,77972000,129.065994
11-03-2020,128.039993,130.716003,122.599998,66612500,126.846001
12-03-2020,116.178001,118.900002,109.25,94545500,112.110001
13-03-2020,119,121.514,100.400002,113201500,109.323997
16-03-2020,93.900002,98.973999,88.433998,102447500,89.014
17-03-2020,88.001999,94.370003,79.199997,119973000,86.040001
18-03-2020,77.800003,80.972,70.101997,118931000,72.244003
19-03-2020,74.940002,90.400002,71.692001,150977500,85.528
20-03-2020,87.639999,95.400002,85.157997,141427500,85.505997
23-03-2020,86.720001,88.400002,82.099998,82272500,86.858002
24-03-2020,95.459999,102.737999,94.800003,114476000,101
25-03-2020,109.050003,111.400002,102.222,106113500,107.849998
26-03-2020,109.477997,112,102.449997,86903500,105.632004
27-03-2020,101,105.160004,98.806,71887000,102.872002
30-03-2020,102.052002,103.330002,98.246002,59990500,100.426003
31-03-2020,100.25,108.592003,99.400002,88857500,104.800003
01-04-2020,100.800003,102.790001,95.019997,66766000,96.311996
02-04-2020,96.206001,98.851997,89.279999,99292000,90.893997
03-04-2020,101.900002,103.098,93.678001,112810500,96.001999
06-04-2020,102.239998,104.199997,99.592003,74509000,103.248001
07-04-2020,109,113,106.468002,89599000,109.089996
08-04-2020,110.839996,111.442001,106.666,63280000,109.767998
09-04-2020,112.417999,115.036003,111.421997,68250000,114.599998
13-04-2020,118.031998,130.399994,116.106003,112377000,130.190002
14-04-2020,139.794006,148.376007,138.485992,152882500,141.977997
15-04-2020,148.399994,150.626007,142,117885000,145.966003
16-04-2020,143.388,151.889999,141.343994,103289500,149.042007
17-04-2020,154.455994,154.990005,149.531998,65641000,150.778
20-04-2020,146.539993,153.113998,142.442001,73733000,149.272003
21-04-2020,146.024002,150.666,134.757996,101045500,137.343994
22-04-2020,140.796005,146.800003,137.742004,70827500,146.421997
23-04-2020,145.520004,146.800003,140.626007,66183500,141.126007
24-04-2020,142.162003,146.145996,139.636002,66060000,145.029999
27-04-2020,147.522003,159.897995,147,103407000,159.75
28-04-2020,159.128006,161,151.337997,76110000,153.824005
29-04-2020,158.033997,160.639999,156.632004,81080000,160.102005
30-04-2020,171.037994,173.964005,152.699997,142359500,156.376007
01-05-2020,151,154.554001,136.608002,162659000,140.264008
04-05-2020,140.199997,152.399994,139.600006,96185500,152.238007
05-05-2020,157.957993,159.783997,152.436005,84958500,153.641998
06-05-2020,155.300003,157.960007,152.222,55616000,156.516006
07-05-2020,155.442001,159.279999,154.470001,57638500,156.007996
08-05-2020,158.753998,164.800003,157.401993,80432500,163.884003
11-05-2020,158.102005,164.800003,157,82598000,162.257996
12-05-2020,165.399994,168.658005,161.600006,79534500,161.882004
13-05-2020,164.166,165.199997,152.660004,95327500,158.192001
14-05-2020,156,160.671997,152.800003,68411000,160.666
15-05-2020,158.070007,161.009995,157.309998,52592000,159.834
18-05-2020,165.556,166.944,160.776001,58329000,162.725998
19-05-2020,163.033997,164.414001,161.216003,48182500,161.602005
20-05-2020,164.100006,165.199997,162.360001,36546500,163.112
21-05-2020,163.199997,166.5,159.199997,61273000,165.520004
22-05-2020,164.434006,166.356003,162.399994,49937500,163.376007
26-05-2020,166.899994,166.919998,163.141998,40448500,163.774002
27-05-2020,164.171997,165.542007,157,57747500,164.046005
28-05-2020,162.701996,164.949997,160.337997,36278000,161.162003
29-05-2020,161.75,167,160.841995,58822500,167
01-06-2020,171.600006,179.800003,170.820007,74697500,179.619995
02-06-2020,178.940002,181.731995,174.199997,67828000,176.311996
03-06-2020,177.623993,179.587997,176.020004,39747500,176.591995
04-06-2020,177.975998,179.149994,171.688004,44438500,172.876007
05-06-2020,175.567993,177.304001,173.240005,39059500,177.132004
08-06-2020,183.800003,190,181.832001,70873500,189.983994
09-06-2020,188.001999,190.888,184.785995,56941000,188.134003
10-06-2020,198.376007,205.496002,196.5,92817000,205.009995
11-06-2020,198.039993,203.792007,194.399994,79582500,194.567993
12-06-2020,196,197.595993,182.520004,83817000,187.056
15-06-2020,183.557999,199.768005,181.699997,78486000,198.179993
16-06-2020,202.369995,202.576004,192.477997,70255500,196.425995
17-06-2020,197.542007,201,196.514008,49454000,198.358002
18-06-2020,200.600006,203.839996,198.893997,48759500,200.792007
19-06-2020,202.556,203.194,198.268005,43398500,200.179993
22-06-2020,199.990005,201.776001,198.003998,31812000,198.863998
23-06-2020,199.776001,202.399994,198.802002,31826500,200.356003
24-06-2020,198.822006,200.175995,190.628006,54798000,192.169998
25-06-2020,190.854004,197.195999,187.429993,46272500,197.195999
26-06-2020,198.955994,199,190.973999,44274500,191.947998
29-06-2020,193.802002,202,189.703995,45132000,201.869995
30-06-2020,201.300003,217.537994,200.746002,84592500,215.962006
01-07-2020,216.600006,227.065994,216.100006,66634500,223.925995
02-07-2020,244.296005,245.600006,237.119995,86250500,241.731995
06-07-2020,255.337997,275.558014,253.207993,102849500,274.31601
07-07-2020,281.002014,285.899994,267.34201,107448500,277.971985
08-07-2020,281,283.451996,262.268005,81556500,273.175995
09-07-2020,279.39801,281.712006,270.256012,58588000,278.855988
10-07-2020,279.200012,309.783997,275.201996,116688000,308.929993
13-07-2020,331.799988,358.997986,294.221985,194927000,299.411987
14-07-2020,311.200012,318,286.200012,117090500,303.359985
15-07-2020,308.600006,310,291.399994,81839000,309.201996
16-07-2020,295.432007,306.34201,293.200012,71504000,300.127991
17-07-2020,302.690002,307.502014,298,46650000,300.167999
20-07-2020,303.802002,330,297.600006,85607000,328.600006
21-07-2020,327.985992,335,311.600006,80536000,313.671997
22-07-2020,319.799988,325.283997,312.399994,70805500,318.466003
23-07-2020,335.790009,337.799988,296.153992,121642500,302.614014
24-07-2020,283.201996,293,273.308014,96983000,283.399994
27-07-2020,287,309.588013,282.600006,80243500,307.920013
28-07-2020,300.799988,312.940002,294.884003,79043500,295.298004
29-07-2020,300.200012,306.962006,297.399994,47134500,299.821991
30-07-2020,297.600006,302.64801,294.200012,38105000,297.497986
31-07-2020,303,303.410004,284.196014,61041000,286.152008
03-08-2020,289.839996,301.962006,288.876007,44046500,297
04-08-2020,299.002014,305.481995,292.399994,42075000,297.399994
05-08-2020,298.597992,299.967987,293.661987,24739000,297.003998
06-08-2020,298.165985,303.462006,295.451996,29961500,297.915985
07-08-2020,299.90799,299.950012,283.002014,44482000,290.541992
10-08-2020,289.600006,291.5,277.167999,37611500,283.713989
11-08-2020,279.200012,284,273,43129000,274.877991
12-08-2020,294,317,287,109147000,310.951996
13-08-2020,322.200012,330.235992,313.451996,102126500,324.200012
14-08-2020,332.997986,333.76001,325.328003,62888000,330.141998
17-08-2020,335.399994,369.171997,334.56601,101211500,367.127991
18-08-2020,379.798004,384.779999,369.022003,82372500,377.417999
19-08-2020,373,382.200012,368.242004,61026500,375.705994
20-08-2020,372.135986,404.39801,371.411987,103059000,400.365997
21-08-2020,408.951996,419.097992,405.01001,107448000,409.996002
24-08-2020,425.256012,425.799988,385.503998,100318000,402.839996
25-08-2020,394.977997,405.589996,393.600006,53294500,404.667999
26-08-2020,412,433.200012,410.726013,71197000,430.634003
27-08-2020,436.09201,459.119995,428.5,118465000,447.75
28-08-2020,459.023987,463.697998,437.303986,100406000,442.679993
31-08-2020,444.609985,500.140015,440.109985,118374400,498.320007
01-09-2020,502.140015,502.48999,470.51001,89841100,475.049988
02-09-2020,478.98999,479.040009,405.119995,96176100,447.369995
03-09-2020,407.230011,431.799988,402,87596100,407
04-09-2020,402.809998,428,372.019989,110321900,418.320007
08-09-2020,356,368.73999,329.880005,115465700,330.209991
09-09-2020,356.600006,369,341.51001,79465800,366.279999
10-09-2020,386.209991,398.98999,360.559998,84930600,371.339996
11-09-2020,381.940002,382.5,360.5,60717500,372.720001
14-09-2020,380.950012,420,373.299988,83020600,419.619995
15-09-2020,436.559998,461.940002,430.700012,97298200,449.76001
16-09-2020,439.869995,457.790009,435.309998,72279300,441.76001
17-09-2020,415.600006,437.790009,408,76779200,423.429993
18-09-2020,447.940002,451,428.799988,86406800,442.149994
21-09-2020,453.130005,455.679993,407.070007,109476800,449.390015
22-09-2020,429.600006,437.76001,417.600006,79580800,424.230011
23-09-2020,405.160004,412.149994,375.880005,95074200,380.359985
24-09-2020,363.799988,399.5,351.299988,96561100,387.790009
25-09-2020,393.470001,408.730011,391.299988,67208500,407.339996
28-09-2020,424.619995,428.079987,415.549988,49719600,421.200012
29-09-2020,416,428.5,411.600006,50219300,419.070007
30-09-2020,421.320007,433.929993,420.470001,48145600,429.01001
01-10-2020,440.76001,448.880005,434.420013,50741500,448.160004
02-10-2020,421.390015,439.130005,415,71430000,415.089996
05-10-2020,423.350006,433.640015,419.329987,44722800,425.679993
06-10-2020,423.790009,428.779999,406.049988,49146300,413.980011
07-10-2020,419.869995,429.899994,413.850006,43127700,425.299988
08-10-2020,438.440002,439,425.299988,40421100,425.920013
09-10-2020,430.130005,434.589996,426.459991,28925700,434
12-10-2020,442,448.73999,438.579987,38791100,442.299988
13-10-2020,443.350006,448.890015,436.600006,34463700,446.649994
14-10-2020,449.779999,465.899994,447.350006,47879700,461.299988
15-10-2020,450.309998,456.570007,442.5,35672400,448.880005
16-10-2020,454.440002,455.950012,438.850006,32775900,439.670013
19-10-2020,446.23999,447,428.869995,36287800,430.829987
20-10-2020,431.75,431.75,419.049988,31656300,421.940002
21-10-2020,422.700012,432.950012,421.25,32370500,422.640015
22-10-2020,441.920013,445.230011,424.51001,39993200,425.790009
23-10-2020,421.839996,422.890015,407.380005,33717000,420.630005
26-10-2020,411.630005,425.76001,410,28239200,420.279999
27-10-2020,423.76001,430.5,420.100006,22686500,424.679993
28-10-2020,416.480011,418.600006,406,25451400,406.019989
29-10-2020,409.959991,418.059998,406.459991,22655300,410.829987
30-10-2020,406.899994,407.589996,379.109985,42511300,388.040009
02-11-2020,394,406.980011,392.299988,29021100,400.51001
03-11-2020,409.730011,427.769989,406.690002,34351700,423.899994
04-11-2020,430.619995,435.399994,417.100006,32143100,420.980011
05-11-2020,428.299988,440,424,28414500,438.089996
06-11-2020,436.100006,436.570007,424.279999,21706000,429.950012
09-11-2020,439.5,452.5,421,34833000,421.26001
10-11-2020,420.089996,420.089996,396.029999,30284200,410.359985
11-11-2020,416.450012,418.700012,410.579987,17357700,417.130005
12-11-2020,415.049988,423,409.519989,19855100,411.76001
13-11-2020,410.850006,412.529999,401.660004,19771100,408.5
16-11-2020,408.929993,412.450012,404.089996,26838600,408.089996
17-11-2020,460.170013,462,433.01001,61188300,441.609985
18-11-2020,448.350006,496,443.5,78044000,486.640015
19-11-2020,492,508.609985,487.570007,62475300,499.269989
20-11-2020,497.98999,502.5,489.059998,32911900,489.609985
23-11-2020,503.5,526,501.790009,50260300,521.849976
24-11-2020,540.400024,559.98999,526.200012,53648500,555.380005
25-11-2020,550.059998,574,545.369995,48930200,574
27-11-2020,581.159973,598.780029,578.450012,37561100,585.76001
30-11-2020,602.210022,607.799988,554.51001,63003100,567.599976
01-12-2020,597.590027,597.849976,572.049988,40103500,584.76001
02-12-2020,556.440002,571.539978,541.210022,47775700,568.820007
03-12-2020,590.02002,598.969971,582.429993,42552000,593.380005
04-12-2020,591.01001,599.039978,585.5,29401300,599.039978
07-12-2020,604.919983,648.789978,603.049988,56309700,641.76001
08-12-2020,625.51001,651.280029,618.5,64265000,649.880005
09-12-2020,653.690002,654.320007,588,71291200,604.47998
10-12-2020,574.369995,627.75,566.340027,67083200,627.070007
11-12-2020,615.01001,624,596.799988,46475000,609.98999
14-12-2020,619,642.75,610.200012,52040600,639.830017
15-12-2020,643.280029,646.900024,623.799988,45071500,633.25
16-12-2020,628.22998,632.5,605,42095800,622.77002
17-12-2020,628.190002,658.820007,619.5,56270100,655.900024
18-12-2020,668.900024,695,628.539978,222126200,695
21-12-2020,666.23999,668.5,646.070007,58045300,649.859985
22-12-2020,648,649.880005,614.22998,51716000,640.340027
23-12-2020,632.200012,651.5,622.570007,33173000,645.97998
24-12-2020,642.98999,666.090027,641,22865600,661.77002
28-12-2020,674.51001,681.400024,660.799988,32278600,663.690002
29-12-2020,661,669.900024,655,22910800,665.98999
30-12-2020,672,696.599976,668.359985,42846000,694.780029
31-12-2020,699.98999,718.719971,691.119995,49649900,705.669983
04-01-2021,719.460022,744.48999,717.190002,48638200,729.77002
05-01-2021,723.659973,740.840027,719.200012,32245200,735.109985
06-01-2021,758.48999,774,749.099976,44700000,755.97998
07-01-2021,777.630005,816.98999,775.200012,51498900,816.039978
08-01-2021,856,884.48999,838.390015,75055500,880.02002
11-01-2021,849.400024,854.429993,803.619995,59301600,811.190002
12-01-2021,831,868,827.340027,46270700,849.440002
13-01-2021,852.76001,860.469971,832,33312500,854.409973
14-01-2021,843.390015,863,838.75,31266300,845
15-01-2021,852,859.900024,819.099976,38777600,826.159973
19-01-2021,837.799988,850,833,25367000,844.549988
20-01-2021,858.73999,859.5,837.280029,25665900,850.450012
21-01-2021,855,855.719971,841.419983,20521100,844.98999
22-01-2021,834.309998,848,828.619995,20066500,846.640015
25-01-2021,855,900.400024,838.820007,41173400,880.799988
26-01-2021,891.380005,895.900024,871.599976,23131600,883.090027
27-01-2021,870.349976,891.5,858.659973,27334000,864.159973
28-01-2021,820,848,801,26378000,835.429993
29-01-2021,830,842.409973,780.099976,34990800,793.530029
01-02-2021,814.289978,842,795.559998,25391400,839.809998
02-02-2021,844.679993,880.5,842.200012,24346200,872.789978
03-02-2021,877.02002,878.080017,853.059998,18343500,854.690002
04-02-2021,855,856.5,833.419983,15812700,849.98999
05-02-2021,845,864.77002,838.969971,18566600,852.22998
08-02-2021,869.669983,877.77002,854.75,20161700,863.419983
09-02-2021,855.119995,859.799988,841.75,15157700,849.460022
10-02-2021,843.640015,844.820007,800.02002,36216100,804.820007
11-02-2021,812.440002,829.880005,801.72998,21622800,811.659973
12-02-2021,801.26001,817.330017,785.330017,23768300,816.119995
16-02-2021,818,821,792.440002,19802300,796.219971
17-02-2021,779.090027,799.840027,762.01001,25996500,798.150024
18-02-2021,780.900024,794.690002,776.27002,17957100,787.380005
19-02-2021,795,796.789978,777.369995,18958300,781.299988
22-02-2021,762.640015,768.5,710.200012,37269700,714.5
23-02-2021,662.130005,713.609985,619,66606900,698.840027
24-02-2021,711.849976,745,694.169983,36767000,742.02002
25-02-2021,726.150024,737.210022,670.580017,39023900,682.219971
26-02-2021,700,706.700012,659.51001,41089200,675.5
01-03-2021,690.109985,719,685.049988,27136200,718.429993
02-03-2021,718.280029,721.109985,685,23732200,686.440002
03-03-2021,687.98999,700.700012,651.710022,30208000,653.200012
04-03-2021,655.799988,668.450012,600,65919500,621.440002
05-03-2021,626.059998,627.840027,539.48999,89396500,597.950012
08-03-2021,600.549988,620.130005,558.789978,51787000,563
09-03-2021,608.179993,678.090027,595.210022,67523300,673.580017
10-03-2021,700.299988,717.849976,655.059998,60605700,668.059998
11-03-2021,699.400024,702.5,677.179993,36253900,699.599976
12-03-2021,670,694.880005,666.140015,33583800,693.72998
15-03-2021,694.090027,713.179993,684.039978,29335600,707.940002
16-03-2021,703.349976,707.919983,671,32195700,676.880005
17-03-2021,656.869995,703.72998,651.01001,40372500,701.809998
18-03-2021,684.289978,689.22998,652,33224800,653.159973
19-03-2021,646.599976,657.22998,624.619995,42894000,654.869995
22-03-2021,684.590027,699.619995,668.75,39512200,670
23-03-2021,675.77002,677.799988,657.51001,30491900,662.159973
24-03-2021,667.909973,668.02002,630.109985,33795200,630.27002
25-03-2021,613,645.5,609.5,39224900,640.390015
26-03-2021,641.869995,643.820007,599.890015,33852800,618.710022
29-03-2021,615.640015,616.47998,596.02002,28637000,611.289978
30-03-2021,601.75,637.659973,591.01001,39432400,635.619995
31-03-2021,646.619995,672,641.109985,33337300,667.929993
01-04-2021,688.369995,692.419983,659.419983,35298400,661.75
05-04-2021,707.710022,708.159973,684.700012,41842800,691.049988
06-04-2021,690.299988,696.549988,681.369995,28271800,691.619995
07-04-2021,687,691.380005,667.840027,26309400,670.969971
08-04-2021,677.380005,689.549988,671.650024,23924300,683.799988
09-04-2021,677.77002,680.969971,669.429993,21437100,677.02002
12-04-2021,685.700012,704.799988,682.090027,29135700,701.97998
13-04-2021,712.700012,763,710.659973,44652800,762.320007
14-04-2021,770.700012,780.789978,728.030029,49017400,732.22998
15-04-2021,743.099976,743.690002,721.309998,27848900,738.849976
16-04-2021,728.650024,749.409973,724.599976,27979500,739.780029
19-04-2021,719.599976,725.400024,691.799988,39686200,714.630005
20-04-2021,717.419983,737.25,710.690002,35609000,718.98999
21-04-2021,704.77002,744.840027,698,31215500,744.119995
22-04-2021,741.5,753.77002,718.039978,35590300,719.690002
23-04-2021,719.799988,737.359985,715.460022,28370000,729.400024
26-04-2021,741,749.299988,732.609985,31038500,738.200012
27-04-2021,717.960022,724,703.349976,29437000,704.73999
28-04-2021,696.409973,708.5,693.599976,22271000,694.400024
29-04-2021,699.51001,702.25,668.5,28845400,677
30-04-2021,667.590027,715.469971,666.140015,40758700,709.440002
